transaction_id,transaction_timestamp,customer_id,product_id,product_name,product_category,transaction_price,list_price,quantity,total_amount,payment_method,store_location,source_file,ingestion_timestamp,processed_timestamp
ADD0125,2025-02-12T04:04:47.080-05:00,C2132,P241,Mystery Thriller,Books,231.2100067138672,363.3,4,924.84,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0126,2025-02-12T04:00:59.080-05:00,C1857,P932,Blender,Home & Kitchen,96.23999786376953,225.76,1,96.24,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0127,2025-02-12T04:02:45.080-05:00,C6544,P290,Laptop Stand,Electronics,406.3999938964844,37.78,5,2032.0,Debit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0128,2025-02-12T04:03:20.080-05:00,C4551,P944,Action Figure,Toys,405.1000061035156,257.67,1,405.1,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0129,2025-02-12T04:03:31.080-05:00,C1899,P413,Business Book,Books,324.7099914550781,162.63,3,974.13,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0130,2025-02-12T04:04:43.080-05:00,C6940,P805,Cookbook,Books,407.5199890136719,355.17,1,407.52,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0130,2025-02-12T04:04:43.080-05:00,C6940,P805,Tennis Racket,Sports,407.5199890136719,224.05,1,407.52,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0131,2025-02-12T04:05:16.080-05:00,C7684,P342,Dumbbells,Sports,107.25,282.37,1,107.25,Mobile Payment,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0132,2025-02-12T04:04:04.080-05:00,C8706,P175,T-Shirt,Clothing,227.22999572753906,326.18,1,227.23,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0132,2025-02-12T04:04:04.080-05:00,C8706,P175,Cutlery Set,Home & Kitchen,227.22999572753906,50.61,1,227.23,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0132,2025-02-12T04:04:04.080-05:00,C8706,P175,Smartphone,Electronics,227.22999572753906,438.42,1,227.23,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0133,2025-02-12T04:00:52.080-05:00,C5570,P134,Wireless Headphones,Electronics,316.7799987792969,265.39,2,633.56,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0133,2025-02-12T04:00:52.080-05:00,C5570,P134,Board Game,Toys,316.7799987792969,470.7,2,633.56,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0134,2025-02-12T04:05:04.080-05:00,C5920,P694,Cookbook,Books,249.24000549316406,68.24,4,996.96,Mobile Payment,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0135,2025-02-12T04:05:18.080-05:00,C4121,P558,Lego Set,Toys,43.52000045776367,13.04,3,130.56,Gift Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0136,2025-02-12T04:00:30.080-05:00,C5546,P134,Wireless Headphones,Electronics,277.989990234375,265.39,5,1389.95,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0136,2025-02-12T04:00:30.080-05:00,C5546,P134,Board Game,Toys,277.989990234375,470.7,5,1389.95,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0137,2025-02-12T04:02:17.080-05:00,C7068,P260,Yoga Mat,Sports,38.2599983215332,73.07,4,153.04,Mobile Payment,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0137,2025-02-12T04:02:17.080-05:00,C7068,P260,Cookbook,Books,38.2599983215332,44.26,4,153.04,Mobile Payment,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0138,2025-02-12T04:02:27.080-05:00,C2347,P386,Science Fiction Novel,Books,291.3900146484375,110.5,5,1456.95,Gift Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0139,2025-02-12T04:02:22.080-05:00,C1846,P641,Coffee Maker,Home & Kitchen,135.47999572753906,297.56,5,677.4,Gift Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0140,2025-02-12T04:03:09.080-05:00,C1798,P615,Dumbbells,Sports,51.189998626708984,154.8,1,51.19,Gift Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0141,2025-02-12T04:02:41.080-05:00,C5481,P845,Blender,Home & Kitchen,217.3699951171875,83.26,1,217.37,Mobile Payment,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0141,2025-02-12T04:02:41.080-05:00,C5481,P845,Running Shoes,Clothing,217.3699951171875,317.58,1,217.37,Mobile Payment,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0142,2025-02-12T04:04:43.080-05:00,C1747,P953,Dollhouse,Toys,385.3999938964844,424.63,4,1541.6,Gift Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0143,2025-02-12T04:00:29.080-05:00,C5117,P100,Lego Set,Toys,98.44000244140625,151.17,2,196.88,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0143,2025-02-12T04:00:29.080-05:00,C5117,P100,Basketball,Sports,98.44000244140625,109.81,2,196.88,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0144,2025-02-12T04:01:17.080-05:00,C9325,P405,Yoga Mat,Sports,146.16000366210938,157.71,1,146.16,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0145,2025-02-12T04:00:29.080-05:00,C5163,P805,Cookbook,Books,498.1700134277344,355.17,5,2490.85,Cash,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0145,2025-02-12T04:00:29.080-05:00,C5163,P805,Tennis Racket,Sports,498.1700134277344,224.05,5,2490.85,Cash,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0146,2025-02-12T04:03:43.080-05:00,C9727,P345,Smartwatch,Electronics,13.25,237.24,4,53.0,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0147,2025-02-12T04:00:41.080-05:00,C4520,P996,Basketball,Sports,474.6700134277344,225.3,2,949.34,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0148,2025-02-12T04:05:21.080-05:00,C8511,P251,Running Shoes,Clothing,327.95001220703125,81.51,3,983.85,Credit Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0149,2025-02-12T04:04:23.080-05:00,C4387,P747,Gaming Mouse,Electronics,352.1499938964844,430.99,3,1056.45,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0150,2025-02-12T04:00:58.080-05:00,C6660,P793,Wireless Headphones,Electronics,175.75,431.05,4,703.0,Mobile Payment,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0150,2025-02-12T04:00:58.080-05:00,C6660,P793,RC Car,Toys,175.75,326.24,4,703.0,Mobile Payment,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0151,2025-02-12T04:01:01.080-05:00,C6374,P226,Laptop Stand,Electronics,474.1000061035156,466.84,2,948.2,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0151,2025-02-12T04:01:01.080-05:00,C6374,P226,Blender,Home & Kitchen,474.1000061035156,399.64,2,948.2,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0152,2025-02-12T04:03:26.080-05:00,C3571,P356,Action Figure,Toys,335.92999267578125,230.5,1,335.93,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0153,2025-02-12T04:02:30.080-05:00,C4932,P755,Action Figure,Toys,166.7899932861328,358.24,2,333.58,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0153,2025-02-12T04:02:30.080-05:00,C4932,P755,Smartphone,Electronics,166.7899932861328,123.16,2,333.58,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0154,2025-02-12T04:01:56.080-05:00,C1729,P597,Smartwatch,Electronics,31.06999969482422,77.77,5,155.35,Mobile Payment,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0155,2025-02-12T04:02:21.080-05:00,C7086,P528,Jeans,Clothing,40.31999969482422,31.88,3,120.96,Debit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0156,2025-02-12T04:05:21.080-05:00,C5765,P772,Science Fiction Novel,Books,233.39999389648438,31.39,1,233.4,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0157,2025-02-12T04:03:47.080-05:00,C9334,P177,Hoodie,Clothing,218.16000366210938,288.92,4,872.64,Cash,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0157,2025-02-12T04:03:47.080-05:00,C9334,P177,Non-Stick Pan,Home & Kitchen,218.16000366210938,117.63,4,872.64,Cash,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0158,2025-02-12T04:01:44.080-05:00,C1236,P205,Dumbbells,Sports,299.54998779296875,357.77,5,1497.75,Gift Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0159,2025-02-12T04:03:50.080-05:00,C5586,P223,Mystery Thriller,Books,398.3999938964844,335.19,4,1593.6,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0160,2025-02-12T04:04:34.080-05:00,C6249,P656,T-Shirt,Clothing,187.7899932861328,448.44,1,187.79,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0161,2025-02-12T04:00:59.080-05:00,C5899,P612,Coffee Maker,Home & Kitchen,268.19000244140625,291.79,1,268.19,Cash,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0162,2025-02-12T04:02:21.080-05:00,C3303,P991,Action Figure,Toys,136.33999633789062,144.43,3,409.02,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0163,2025-02-12T04:00:34.080-05:00,C1564,P621,Dollhouse,Toys,327.80999755859375,419.95,5,1639.05,Gift Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0164,2025-02-12T04:03:55.080-05:00,C4612,P566,Non-Stick Pan,Home & Kitchen,365.8999938964844,352.55,5,1829.5,Mobile Payment,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0164,2025-02-12T04:03:55.080-05:00,C4612,P566,Wireless Headphones,Electronics,365.8999938964844,180.08,5,1829.5,Mobile Payment,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0165,2025-02-12T04:04:25.080-05:00,C7743,P211,Wireless Headphones,Electronics,319.07000732421875,435.43,2,638.14,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0165,2025-02-12T04:04:25.080-05:00,C7743,P211,Business Book,Books,319.07000732421875,311.21,2,638.14,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0166,2025-02-12T04:05:14.080-05:00,C5510,P465,Action Figure,Toys,383.44000244140625,126.95,3,1150.32,Mobile Payment,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0167,2025-02-12T04:01:45.080-05:00,C3018,P505,Hoodie,Clothing,140.6999969482422,147.22,4,562.8,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0168,2025-02-12T04:05:20.080-05:00,C9046,P535,Science Fiction Novel,Books,155.88999938964844,166.48,3,467.67,Gift Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0169,2025-02-12T04:01:55.080-05:00,C8726,P333,Gaming Mouse,Electronics,61.029998779296875,395.17,4,244.12,Cash,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0170,2025-02-12T04:02:22.080-05:00,C8904,P812,Science Fiction Novel,Books,54.77000045776367,29.75,5,273.85,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0170,2025-02-12T04:02:22.080-05:00,C8904,P812,Cycling Helmet,Sports,54.77000045776367,225.02,5,273.85,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0171,2025-02-12T04:01:19.080-05:00,C4500,P894,Mystery Thriller,Books,320.92999267578125,84.16,2,641.86,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0172,2025-02-12T04:04:31.080-05:00,C2764,P265,Tennis Racket,Sports,422.8800048828125,60.59,4,1691.52,Mobile Payment,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0173,2025-02-12T04:05:05.080-05:00,C8957,P412,Cookbook,Books,131.69000244140625,253.7,3,395.07,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0174,2025-02-12T04:01:41.080-05:00,C3658,P964,Action Figure,Toys,358.69000244140625,486.52,5,1793.45,Credit Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0174,2025-02-12T04:01:41.080-05:00,C3658,P964,Cookbook,Books,358.69000244140625,150.54,5,1793.45,Credit Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0175,2025-02-12T04:03:24.080-05:00,C4843,P378,Smartwatch,Electronics,114.66999816894531,347.15,1,114.67,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0176,2025-02-12T04:04:39.080-05:00,C5482,P499,Lego Set,Toys,499.7300109863281,230.15,1,499.73,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0176,2025-02-12T04:04:39.080-05:00,C5482,P499,Dumbbells,Sports,499.7300109863281,389.88,1,499.73,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0177,2025-02-12T04:03:17.080-05:00,C9458,P762,Jeans,Clothing,64.01000213623047,49.68,3,192.03,Gift Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0178,2025-02-12T04:00:56.080-05:00,C2936,P813,Mystery Thriller,Books,303.3900146484375,372.95,1,303.39,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0178,2025-02-12T04:00:56.080-05:00,C2936,P813,Non-Stick Pan,Home & Kitchen,303.3900146484375,137.79,1,303.39,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0178,2025-02-12T04:00:56.080-05:00,C2936,P813,Gaming Mouse,Electronics,303.3900146484375,15.01,1,303.39,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0179,2025-02-12T04:02:02.080-05:00,C5739,P780,RC Car,Toys,306.0,183.81,1,306.0,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0179,2025-02-12T04:02:02.080-05:00,C5739,P780,Smartwatch,Electronics,306.0,130.13,1,306.0,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0180,2025-02-12T04:04:26.080-05:00,C7454,P845,Blender,Home & Kitchen,282.4700012207031,83.26,4,1129.88,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0180,2025-02-12T04:04:26.080-05:00,C7454,P845,Running Shoes,Clothing,282.4700012207031,317.58,4,1129.88,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
ADD0181,2025-02-12T04:02:39.080-05:00,C8617,P361,Cookbook,Books,470.4599914550781,234.5,1,470.46,Gift Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Another_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
